Tot_sales,Tot_amount,Avg_review,Avg_delivery,Tot_sales_Quartile,Avg_review_Quartile,Tot_amount_Quartile,Avg_delivery_Quartile,SellerScore
1,354.9,5.0,6.0,1,4,2,1,1241
29,989.34,4.241379310344827,2.4482758620689653,4,3,3,3,4333
5,2255.0,4.6,2.8,2,3,3,2,2332
5,468.46,3.8,3.0,2,2,2,2,2222
14,1400.6000000000001,3.142857142857143,4.428571428571429,3,1,3,1,3311
8,3472.0,2.5,7.0,2,1,4,1,2411
6,339.4,3.6666666666666665,1.5927169644157846,2,1,2,4,2214
88,29099.690000000002,4.170454545454546,4.011363636363637,4,3,4,1,4431
5,1904.0,4.4,4.0,2,3,3,2,2332
4,157.96,4.0,2.0,2,2,1,3,2123
60,7991.509999999991,3.7666666666666666,3.0166666666666666,4,2,4,2,4422
7,207.86000000000004,3.2857142857142856,3.8334932399631514,2,1,1,2,2112
2,206.9,5.0,2.5,1,4,1,3,1143
5,1299.5500000000002,1.0,3.2781508932473526,2,1,3,2,2312
2,119.8,5.0,3.0,1,4,1,2,1142
1,159.9,1.0,1.0,1,1,1,4,1114
8,1258.87,4.125,1.75,2,2,3,4,2324
1,49.9,5.0,2.0,1,4,1,3,1143
6,834.0,4.333333333333333,2.8333333333333335,2,3,3,2,2332
32,369.39999999999986,4.34375,4.3125,4,3,2,1,4231
28,5480.25,4.392857142857143,1.4027911033302625,4,3,4,4,4434
4,345.70000000000005,5.0,4.0,2,4,2,2,2242
3,79.69999999999999,4.333333333333333,1.3333333333333333,2,3,1,4,2134
10,908.3,3.9,5.927815089324735,3,2,3,1,3321
11,2190.8,3.5454545454545454,1.5454545454545454,3,1,3,4,3314
6,1971.46,3.8333333333333335,5.0,2,2,3,1,2321
74,5967.589999999992,4.216216216216216,1.7567567567567568,4,3,4,4,4434
1,36.9,3.0,3.0,1,1,1,2,1112
17,1401.84,4.0,1.7647058823529411,3,2,3,4,3324
7,968.6999999999999,3.7142857142857144,1.2857142857142858,2,2,3,4,2324
1,109.0,1.0,3.278150893247353,1,1,1,2,1112
4,209.4,5.0,1.25,2,4,1,4,2144
3,259.7,2.3333333333333335,1.759383631082451,2,1,2,4,2214
13,322.0,2.769230769230769,2.769230769230769,3,1,2,2,3212
365,6548.629999999986,3.9178082191780823,5.64459767368013,4,2,4,1,4421
1,29.99,3.0,3.0,1,1,1,2,1112
3,381.39,2.3333333333333335,7.518767262164903,2,1,2,1,2211
1,125.85,5.0,2.0,1,4,1,3,1143
4,425.0,4.25,1.5,2,3,2,4,2234
4,130.6,4.75,7.0,2,4,1,1,2141
21,1953.0,3.9523809523809526,4.0476190476190474,3,2,3,1,3321
1,115.0,5.0,3.0,1,4,1,2,1142
36,8517.35,3.8333333333333335,8.75,4,2,4,1,4421
77,17315.179999999986,4.2727272727272725,5.467532467532467,4,3,4,1,4431
4,107.69,4.5,1.5,2,3,1,4,2134
1,180.0,2.0,2.0,1,1,1,3,1113
3,722.0,4.0,2.0,2,2,2,3,2223
10,2046.4500000000003,4.0,2.8,3,2,3,2,3322
5,1129.9,3.2,1.2556301786494708,2,1,3,4,2314
8,234.95999999999998,4.5,4.375,2,3,2,1,2231
3,277.75,3.6666666666666665,3.3333333333333335,2,1,2,2,2212
5,224.3,5.0,2.4,2,4,2,3,2243
1,385.61,5.0,1.0,1,4,2,4,1244
35,5674.57,3.8857142857142857,3.3142857142857145,4,2,4,2,4422
71,4092.289999999992,4.098591549295775,2.2535211267605635,4,2,4,3,4423
1,146.99,1.0,2.0,1,1,1,3,1113
2,784.9,3.0,2.0,1,1,2,3,1213
9,229.10000000000002,4.555555555555555,7.555555555555555,3,3,2,1,3231
4,158.78,4.75,2.0,2,4,1,3,2143
2,125.7,3.0,8.639075446623677,1,1,1,1,1111
1501,135241.69999999914,4.03597601598934,2.22355516441472,4,2,4,3,4423
1,79.9,1.0,3.278150893247353,1,1,1,2,1112
24,8606.249999999998,4.041666666666667,2.5,3,2,4,3,3423
3,570.0,1.0,1.0,2,1,2,4,2214
9,648.0999999999999,3.5555555555555554,12.0,3,1,2,1,3211
1,9.99,5.0,2.0,1,4,1,3,1143
195,11109.75999999998,3.9641025641025642,2.0256410256410255,4,2,4,3,4423
31,1866.7600000000004,4.290322580645161,2.4838709677419355,4,3,3,3,4333
68,3287.3599999999988,3.176470588235294,3.7794117647058822,4,1,3,2,4312
29,3381.73,4.655172413793103,1.7241379310344827,4,4,4,4,4444
99,5762.899999999994,4.242424242424242,3.5454545454545454,4,3,4,2,4432
4,9946.0,3.75,14.31953772331184,2,2,4,1,2421
78,3039.300000000002,4.256410256410256,2.3789269459807016,4,3,3,3,4333
64,18969.0,4.046875,4.734375,4,2,4,1,4421
1,180.0,5.0,1.0,1,4,1,4,1144
76,51886.04000000001,3.8157894736842106,2.3815789473684212,4,2,4,3,4423
100,5153.86,4.03,1.9127815089324736,4,2,4,3,4423
40,3610.6999999999975,3.9,3.05,4,2,4,2,4422
12,4677.29,3.5,2.1666666666666665,3,1,4,3,3413
2,450.0,3.0,8.5,1,1,2,1,1211
2,101.9,4.5,1.0,1,3,1,4,1134
3,138.60000000000002,1.0,1.0,2,1,1,4,2114
88,8089.2899999999945,2.9204545454545454,5.011363636363637,4,1,4,1,4411
21,909.0,2.3333333333333335,10.645538180309272,3,1,3,1,3311
33,2982.6699999999983,4.0606060606060606,1.0909090909090908,4,2,3,4,4324
13,1458.8700000000001,4.3076923076923075,3.1538461538461537,3,3,3,2,3332
25,2858.870000000001,3.8,3.16,4,2,3,2,4322
4,525.0,5.0,3.5,2,4,2,2,2242
5,349.95,4.4,2.6,2,3,2,3,2233
1,89.9,5.0,6.0,1,4,1,1,1141
5,499.5,4.8,4.4,2,4,2,1,2241
18,4278.75,3.111111111111111,3.111111111111111,3,1,4,2,3412
14,1004.2900000000001,4.642857142857143,2.357142857142857,3,4,3,3,3343
4,434.96000000000004,4.75,1.5,2,4,2,4,2244
1,259.6,1.0,2.0,1,1,2,3,1213
5,381.0,3.8,5.2,2,2,2,1,2221
12,1368.5,4.75,1.75,3,4,3,4,3344
18,7840.879999999999,4.555555555555555,3.046358482207892,3,3,4,2,3432
195,4235.850000000004,3.887179487179487,3.5558500229037784,4,2,4,2,4422
2,158.0,5.0,3.0,1,4,1,2,1142
2,162.7,2.5,5.0,1,1,1,1,1111
1,21.6,4.0,2.0,1,2,1,3,1123
36,4088.0,3.7222222222222223,6.305555555555555,4,2,4,1,4421
16,2619.000000000001,4.0625,1.5625,3,2,3,4,3324
57,3445.700000000003,4.280701754385965,3.816777224324469,4,3,4,2,4432
3,29.700000000000003,2.3333333333333335,5.333333333333333,2,1,1,1,2111
2,28.0,4.5,2.5,1,3,1,3,1133
6,173.94,5.0,1.0,2,4,1,4,2144
67,3708.7600000000016,3.4328358208955225,2.014925373134328,4,1,4,3,4413
2,159.8,4.5,0.5,1,3,1,4,1134
70,13139.169999999998,3.9,3.807947168378496,4,2,4,2,4422
7,1497.0,3.857142857142857,3.0,2,2,3,2,2322
8,1309.2,4.375,3.25,2,3,3,2,2332
1,269.9,1.0,3.278150893247353,1,1,2,2,1212
17,2364.88,3.7058823529411766,1.8398912290145502,3,2,3,4,3324
7,678.0,3.857142857142857,1.8571428571428572,2,2,2,4,2224
5,314.51,4.4,1.8,2,3,2,4,2234
1,60.5,5.0,2.0,1,4,1,3,1143
45,4829.240000000001,4.155555555555556,3.0284033531832746,4,3,4,2,4432
1,354.9,5.0,0.0,1,4,2,4,1244
51,1627.8800000000006,4.509803921568627,2.3976108018283795,4,3,3,3,4333
225,9027.399999999983,3.92,2.385930900798854,4,2,4,3,4423
2,85.14,2.5,3.278150893247353,1,1,1,2,1112
3,4248.98,3.6666666666666665,2.6666666666666665,2,1,4,3,2413
2,294.09000000000003,4.0,3.5,1,2,2,2,1222
2,41.0,5.0,1.5,1,4,1,4,1144
6,1507.6,4.5,21.71302514887456,2,3,3,1,2331
3,394.70000000000005,5.0,1.3333333333333333,2,4,2,4,2244
3,117.67999999999999,2.3333333333333335,4.666666666666667,2,1,1,1,2111
33,6129.6699999999955,4.333333333333333,7.97812578464386,4,3,4,1,4431
9,1120.0,4.0,2.111111111111111,3,2,3,3,3323
20,2126.07,4.6,2.8,3,3,3,2,3332
1,115.0,1.0,3.0,1,1,1,2,1112
17,2658.9000000000005,3.9411764705882355,5.529411764705882,3,2,3,1,3321
210,34473.5700000001,3.9952380952380953,5.255030008507117,4,2,4,1,4421
7,544.97,5.0,2.2857142857142856,2,4,2,3,2243
1,45.0,1.0,3.278150893247353,1,1,1,2,1112
1,74.9,1.0,4.0,1,1,1,2,1112
6,307.5,4.5,4.0,2,3,2,2,2232
2,1218.9,4.5,3.0,1,3,3,2,1332
3,194.8,4.0,2.0,2,2,1,3,2123
1,180.0,1.0,28.0,1,1,1,1,1111
12,871.7999999999998,4.416666666666667,1.4166666666666667,3,3,3,4,3334
8,798.2999999999998,3.375,1.0,2,1,2,4,2214
7,649.3,3.4285714285714284,2.857142857142857,2,1,2,2,2212
9,87.75999999999999,2.3333333333333335,3.2222222222222223,3,1,1,2,3112
4,316.0,4.75,1.25,2,4,2,4,2244
3,47.7,5.0,1.6666666666666667,2,4,1,4,2144
10,293.2,3.5,3.9,3,1,2,2,3212
6,298.7,4.166666666666667,1.8333333333333333,2,3,2,4,2234
100,9979.699999999986,4.48,1.34,4,3,4,4,4434
17,421.5,3.6470588235294117,2.0,3,1,2,3,3213
79,10292.309999999994,4.405063291139241,4.265822784810126,4,3,4,1,4431
14,785.5999999999998,4.928571428571429,2.357142857142857,3,4,2,3,3243
1,19.3,5.0,5.0,1,4,1,1,1141
16,1054.8200000000002,3.75,4.125,3,2,3,1,3321
1,196.9,2.0,21.0,1,1,1,1,1111
6,1484.4,3.0,2.3333333333333335,2,1,3,3,2313
4,749.6,4.75,1.0,2,4,2,4,2244
2,180.0,5.0,3.5,1,4,1,2,1142
10,356.3,4.8,2.6,3,4,2,3,3243
22,1912.6000000000006,4.2272727272727275,6.136363636363637,3,3,3,1,3331
81,17560.339999999993,4.530864197530864,3.2962962962962963,4,3,4,2,4432
11,4917.0,4.0,4.909090909090909,3,2,4,1,3421
3,98.69999999999999,1.0,3.278150893247353,2,1,1,2,2112
1,12.5,4.0,1.0,1,2,1,4,1124
78,13132.19999999998,3.8974358974358974,3.6666666666666665,4,2,4,2,4422
11,517.6700000000001,3.6363636363636362,3.090909090909091,3,1,2,2,3212
2,184.8,3.5,0.0,1,1,1,4,1114
1,62.8,5.0,4.0,1,4,1,2,1142
3,967.0,3.6666666666666665,6.333333333333333,2,1,3,1,2311
6,1262.6000000000001,4.833333333333333,2.0,2,4,3,3,2343
1,59.9,3.0,1.0,1,1,1,4,1114
19,1354.0,4.473684210526316,3.9473684210526314,3,3,3,2,3332
431,26426.810000000147,4.273781902552204,1.3642691415313226,4,3,4,4,4434
2,27.98,1.0,3.278150893247353,1,1,1,2,1112
1,79.9,5.0,6.0,1,4,1,1,1141
7,466.6,4.571428571428571,2.142857142857143,2,3,2,3,2233
1,130.0,5.0,7.0,1,4,1,1,1141
3,9399.97,4.666666666666667,1.3333333333333333,2,4,4,4,2444
10,4044.1000000000004,3.9,2.2278150893247353,3,2,4,3,3423
17,1078.2999999999997,4.470588235294118,1.8823529411764706,3,3,3,3,3333
8,514.5,4.75,1.0,2,4,2,4,2244
4,383.0,4.75,1.25,2,4,2,4,2244
17,2433.0,5.0,3.3529411764705883,3,4,3,2,3342
1,29.9,3.0,2.0,1,1,1,3,1113
4,176.2,4.5,1.25,2,3,1,4,2134
4,848.99,2.0,2.5,2,1,3,3,2313
7,258.3,1.0,3.6669864799263023,2,1,2,2,2212
1,1658.83,5.0,3.0,1,4,3,2,1342
770,101901.16000000053,4.1805194805194805,1.9623376623376623,4,3,4,3,4433
2,448.9,5.0,1.0,1,4,2,4,1244
10,1304.9,4.4,5.0,3,3,3,1,3331
4,1011.52,4.5,1.0,2,3,3,4,2334
14,2752.5,4.428571428571429,1.9285714285714286,3,3,3,3,3333
1,119.9,4.0,2.0,1,2,1,3,1123
9,891.0999999999999,4.0,2.111111111111111,3,2,3,3,3323
2,139.8,3.0,5.0,1,1,1,1,1111
80,2778.5799999999977,3.9375,1.8944537723311838,4,2,3,3,4323
9,810.9499999999999,4.444444444444445,1.5555555555555556,3,3,2,4,3234
1,75.0,3.0,1.0,1,1,1,4,1114
2,41.8,3.0,3.278150893247353,1,1,1,2,1112
2,1194.0,5.0,2.0,1,4,3,3,1343
1,41.52,5.0,2.0,1,4,1,3,1143
4,130.69,2.75,5.0,2,1,1,1,2111
4,385.0,3.0,2.5,2,1,2,3,2213
16,1512.4000000000005,3.25,1.875,3,1,3,3,3313
2,798.0,1.0,3.278150893247353,1,1,2,2,1212
7,569.4,4.142857142857143,1.5714285714285714,2,2,2,4,2224
2,52.79,4.0,3.5,1,2,1,2,1122
16,3286.69,4.75,2.6875,3,4,3,3,3343
1,85.9,5.0,1.0,1,4,1,4,1144
17,862.1500000000001,3.7058823529411766,1.6209589286173358,3,2,3,4,3324
3,339.70000000000005,1.0,3.278150893247353,2,1,2,2,2212
46,8071.98,3.9130434782608696,11.083357666950915,4,2,4,1,4421
13,392.75000000000006,4.230769230769231,9.812023214345746,3,3,2,1,3231
4,301.6,4.25,4.75,2,3,2,1,2231
7,411.5,4.428571428571429,4.571428571428571,2,3,2,1,2231
1,120.0,5.0,6.0,1,4,1,1,1141
3,569.9,4.666666666666667,1.3333333333333333,2,4,2,4,2244
18,2597.0,4.111111111111111,3.388888888888889,3,2,3,2,3322
9,1359.7800000000002,2.5555555555555554,3.6975723214719287,3,1,3,2,3312
26,1843.64,4.038461538461538,3.3846153846153846,4,2,3,2,4322
5,345.0,4.8,4.6,2,4,2,1,2241
263,26533.320000000123,4.357414448669202,1.8897338403041826,4,3,4,3,4433
2,186.69,5.0,4.0,1,4,1,2,1142
6,839.4,5.0,1.0,2,4,3,4,2344
38,4659.8099999999995,4.605263157894737,1.894736842105263,4,4,4,3,4443
148,13809.8,3.972972972972973,2.8445945945945947,4,2,4,2,4422
26,4348.400000000001,4.384615384615385,2.1538461538461537,4,3,4,3,4433
2,47.8,5.0,7.0,1,4,1,1,1141
8,1450.95,3.5,2.875,2,1,3,2,2312
182,25769.720000000005,4.142857142857143,3.227421727836466,4,2,4,2,4422
69,7443.299999999999,3.898550724637681,1.4927536231884058,4,2,4,4,4424
19,1165.8,4.368421052631579,10.119902678591966,3,3,3,1,3331
3,361.18,4.333333333333333,9.0,2,3,2,1,2231
19,3706.1000000000004,4.052631578947368,4.842105263157895,3,2,4,1,3421
2,424.9,5.0,1.5,1,4,2,4,1244
1,79.99,4.0,1.0,1,2,1,4,1124
9,1281.5,4.888888888888889,2.3333333333333335,3,4,3,3,3343
106,8816.699999999983,2.952830188679245,7.132075471698113,4,1,4,1,4411
14,7147.0,2.5714285714285716,2.833493239963151,3,1,4,2,3412
1,214.08,1.0,1.0,1,1,2,4,1214
5,1848.5900000000001,4.6,2.8,2,3,3,2,2332
2,155.55,2.0,3.278150893247353,1,1,1,2,1112
1,100.86,3.0,14.0,1,1,1,1,1111
3,805.65,4.333333333333333,2.0,2,3,2,3,2233
8,1182.26,3.875,3.375,2,2,3,2,2322
6,415.4,3.0,6.333333333333333,2,1,2,1,2211
1,83.0,5.0,3.0,1,4,1,2,1142
4,760.92,4.25,2.0,2,3,2,3,2233
24,1812.9600000000007,4.291666666666667,1.6666666666666667,3,3,3,4,3334
5,445.0,4.8,3.2,2,4,2,2,2242
55,14737.84,4.527272727272727,4.254545454545455,4,3,4,1,4431
7,219.62,3.857142857142857,2.142857142857143,2,2,2,3,2223
4,66.59,3.0,1.0,2,1,1,4,2114
1,14.63,5.0,1.0,1,4,1,4,1144
7,6772.0,4.428571428571429,2.182592984749622,2,3,4,3,2433
6,335.0,5.0,2.5,2,4,2,3,2243
1,235.0,5.0,2.0,1,4,2,3,1243
149,14098.479999999969,3.738255033557047,4.2308104326593075,4,2,4,1,4421
6,863.0,3.6666666666666665,7.5,2,1,3,1,2311
3,105.97,5.0,3.6666666666666665,2,4,1,2,2142
16,14368.61,3.4375,4.3125,3,1,4,1,3411
52,2904.8000000000025,3.9423076923076925,4.288461538461538,4,2,3,1,4321
4,1716.0,5.0,10.0,2,4,3,1,2341
6,802.9,4.833333333333333,2.6666666666666665,2,4,2,3,2243
1,89.9,4.0,1.0,1,2,1,4,1124
4,307.6,3.75,1.25,2,2,2,4,2224
2,79.8,4.0,7.5,1,2,1,1,1121
1,99.0,4.0,2.0,1,2,1,3,1123
5,1520.0,4.2,2.2,2,3,3,3,2333
2,73.78999999999999,4.5,2.5,1,3,1,3,1133
3,518.0,3.6666666666666665,4.0,2,1,2,2,2212
1,389.0,5.0,3.0,1,4,2,2,1242
86,12477.639999999978,3.4069767441860463,11.523255813953488,4,1,4,1,4411
6,294.4,3.8333333333333335,3.5,2,2,2,2,2222
2,321.8,5.0,0.0,1,4,2,4,1244
15,298.83000000000004,3.466666666666667,2.2666666666666666,3,1,2,3,3213
55,17765.799999999992,4.054545454545455,6.932330016240861,4,2,4,1,4421
2,140.0,3.0,5.639075446623677,1,1,1,1,1111
3,74.69999999999999,4.333333333333333,1.3333333333333333,2,3,1,4,2134
25,3231.0,3.88,3.92,4,2,3,2,4322
2,210.0,5.0,5.0,1,4,2,1,1241
1,978.0,5.0,3.0,1,4,3,2,1342
1,285.0,5.0,3.0,1,4,2,2,1242
4,119.6,5.0,6.25,2,4,1,1,2141
2,79.8,4.5,5.5,1,3,1,1,1131
4,117.99,4.5,2.0,2,3,1,3,2133
2,159.98,3.0,3.0,1,1,1,2,1112
3,261.0,3.3333333333333335,3.0,2,1,2,2,2212
1,99.0,5.0,5.0,1,4,1,1,1141
140,6846.709999999984,3.7928571428571427,3.353973584189248,4,2,4,2,4422
13,728.2799999999999,4.769230769230769,1.2307692307692308,3,4,2,4,3244
1,289.9,4.0,0.0,1,2,2,4,1224
50,3057.9199999999987,3.5,3.62,4,1,3,2,4312
2,173.0,5.0,4.5,1,4,1,1,1141
7,604.8,4.142857142857143,5.428571428571429,2,2,2,1,2221
112,9376.94999999999,4.053571428571429,1.9464285714285714,4,2,4,3,4423
131,9251.39999999998,4.3816793893129775,2.2213740458015265,4,3,4,3,4433
11,382.8999999999999,5.0,4.454545454545454,3,4,2,1,3241
10,863.4200000000001,3.2,6.283445267974205,3,1,3,1,3311
2,37.98,1.5,4.639075446623677,1,1,1,1,1111
4,102.24,4.75,10.25,2,4,1,1,2141
5,277.67,4.2,2.855630178649471,2,3,2,2,2232
92,14103.3,4.456521739130435,1.7065217391304348,4,3,4,4,4434
7,2217.15,4.142857142857143,2.0,2,2,3,3,2323
13,1106.8,4.384615384615385,1.9230769230769231,3,3,3,3,3333
52,4880.220000000001,4.25,2.1153846153846154,4,3,4,3,4433
2,6720.0,3.5,11.5,1,1,4,1,1411
50,17159.0,3.88,1.985563017864947,4,2,4,3,4423
1,49.6,1.0,3.278150893247353,1,1,1,2,1112
1,110.25,1.0,3.278150893247353,1,1,1,2,1112
104,12775.839999999978,4.5,1.3365384615384615,4,3,4,4,4434
4,759.9,3.5,3.25,2,1,2,2,2212
8,788.9,3.75,2.909768861655919,2,2,2,2,2222
1,55.9,3.0,1.0,1,1,1,4,1114
12,2381.0,4.25,3.1666666666666665,3,3,3,2,3332
11,413.8799999999999,3.727272727272727,3.5454545454545454,3,2,2,2,3222
44,4748.100000000001,4.4772727272727275,1.2272727272727273,4,3,4,4,4434
1,165.0,2.0,3.278150893247353,1,1,1,2,1112
69,7302.700000000001,4.434782608695652,2.536231884057971,4,3,4,3,4433
12,423.80000000000007,4.333333333333333,2.75,3,3,2,3,3233
1,8.25,5.0,1.0,1,4,1,4,1144
11,645.0,3.8181818181818183,3.6363636363636362,3,2,2,2,3222
46,4705.289999999998,4.108695652173913,2.347826086956522,4,2,4,3,4423
1,65.0,1.0,3.278150893247353,1,1,1,2,1112
9,302.1,3.2222222222222223,1.6666666666666667,3,1,2,4,3214
44,6899.569999999994,3.0681818181818183,10.508880783323564,4,1,4,1,4411
7,349.9,3.7142857142857144,2.7540215561781936,2,2,2,2,2222
2,599.8,1.0,3.278150893247353,1,1,2,2,1212
3,208.35000000000002,3.0,6.759383631082451,2,1,1,1,2111
18,13205.9,4.5,5.611111111111111,3,3,4,1,3431
92,11806.399999999992,4.054347826086956,3.4130434782608696,4,2,4,2,4422
5,289.5,4.2,1.2,2,3,2,4,2234
38,1425.1399999999996,3.1315789473684212,11.988323731223545,4,1,3,1,4311
10,7196.0,4.5,1.4,3,3,4,4,3434
5,289.5,3.2,3.0,2,1,2,2,2212
2,251.8,5.0,8.0,1,4,2,1,1241
12,901.83,4.833333333333333,2.0,3,4,3,3,3343
7,2778.6,3.857142857142857,4.142857142857143,2,2,3,1,2321
8,339.92,4.125,2.0,2,2,2,3,2223
1,47.4,5.0,5.0,1,4,1,1,1141
4,3263.8,4.5,9.5,2,3,3,1,2331
1,459.0,5.0,3.0,1,4,2,2,1242
21,1405.63,3.761904761904762,2.3333333333333335,3,2,3,3,3323
26,8757.979999999998,3.5,4.846153846153846,4,1,4,1,4411
6,543.54,3.6666666666666665,1.6666666666666667,2,1,2,4,2214
17,3220.76,4.0588235294117645,2.7058823529411766,3,2,3,3,3323
1,20.99,1.0,3.278150893247353,1,1,1,2,1112
46,5130.399999999999,4.217391304347826,3.8103945846358123,4,3,4,2,4432
1,189.0,5.0,1.0,1,4,1,4,1144
4,169.45000000000002,4.75,3.5,2,4,1,2,2142
1,27.9,5.0,3.0,1,4,1,2,1142
4,656.77,4.0,1.5,2,2,2,4,2224
2,224.8,4.5,1.5,1,3,2,4,1234
11,424.0,4.818181818181818,3.909090909090909,3,4,2,2,3242
12,614.0,3.0833333333333335,3.6666666666666665,3,1,2,2,3212
7,1620.2999999999997,4.857142857142857,3.5714285714285716,2,4,3,2,2342
11,2903.7,3.272727272727273,2.671886769657888,3,1,3,3,3313
10,308.5,4.8,2.1,3,4,2,3,3243
2,560.0,4.5,2.5,1,3,2,3,1233
111,5898.5999999999985,3.630630630630631,5.108108108108108,4,1,4,1,4411
11,722.0999999999999,4.363636363636363,2.272727272727273,3,3,2,3,3233
57,4084.749999999999,3.6140350877192984,4.467875532622529,4,1,4,1,4411
23,1064.6,3.9565217391304346,2.9130434782608696,3,2,3,2,3322
54,8353.3,3.8703703703703702,3.611111111111111,4,2,4,2,4422
1,959.99,5.0,0.0,1,4,3,4,1344
24,6202.909999999997,2.7916666666666665,10.182948102759866,3,1,4,1,3411
54,8684.689999999991,4.222222222222222,0.9814814814814815,4,3,4,4,4434
17,1176.5,4.470588235294118,2.411764705882353,3,3,3,3,3333
41,3139.0,4.2682926829268295,3.159909799670603,4,3,3,2,4332
18,24699.190000000006,1.7222222222222223,12.879691815541227,3,1,4,1,3411
121,7994.739999999993,3.7520661157024793,5.140495867768595,4,2,4,1,4421
20,3669.64,4.95,3.95,3,4,4,2,3442
134,4934.479999999984,3.298507462686567,2.791044776119403,4,1,4,2,4412
9,454.49999999999994,3.7777777777777777,1.4444444444444444,3,2,2,4,3224
2,648.0,4.0,1.5,1,2,2,4,1224
7,585.9,4.285714285714286,0.7142857142857143,2,3,2,4,2234
7,435.2999999999999,4.0,2.5714285714285716,2,2,2,3,2223
26,1650.9800000000007,4.5,2.0384615384615383,4,3,3,3,4333
30,9575.499999999998,4.4,3.1666666666666665,4,3,4,2,4432
363,51676.88000000033,4.082644628099174,5.389816413331202,4,2,4,1,4421
2,500.0,4.5,3.278150893247353,1,3,2,2,1232
11,684.7099999999999,4.636363636363637,1.6363636363636365,3,4,2,4,3244
11,1060.0,5.0,1.8181818181818181,3,4,3,4,3344
1,14.9,5.0,2.0,1,4,1,3,1143
46,26874.0,4.021739130434782,3.527785888983638,4,2,4,2,4422
35,2873.34,3.6857142857142855,7.460360102085413,4,2,3,1,4321
17,1504.0,3.764705882352941,1.6470588235294117,3,2,3,4,3324
155,44985.17000000004,4.15483870967742,2.470967741935484,4,3,4,3,4433
21,7288.99,4.523809523809524,2.8095238095238093,3,3,4,2,3432
70,12665.0,4.4,1.8714285714285714,4,3,4,3,4433
15,24075.0,1.4,9.0,3,1,4,1,3411
1,89.0,4.0,4.0,1,2,1,2,1122
49,5193.099999999999,3.7346938775510203,3.2448979591836733,4,2,4,2,4422
13,6850.0,4.846153846153846,1.6923076923076923,3,4,4,4,3444
3,61.47,5.0,2.3333333333333335,2,4,1,3,2143
9,486.91,4.222222222222222,2.4444444444444446,3,3,2,3,3233
44,7726.9,4.659090909090909,1.6136363636363635,4,4,4,4,4444
2,117.8,2.5,2.5,1,1,1,3,1113
4,1342.0,2.5,2.25,2,1,3,3,2313
8,609.3699999999999,4.375,0.75,2,3,2,4,2234
2,63.699999999999996,4.0,11.5,1,2,1,1,1121
5,1007.4999999999999,3.8,14.711260357298944,2,2,3,1,2321
22,2958.900000000001,4.636363636363637,0.9545454545454546,3,4,3,4,3344
188,10357.119999999968,4.1436170212765955,3.630618626523908,4,2,4,2,4422
38,5724.039999999999,3.763157894736842,3.6315789473684212,4,2,4,2,4422
5,685.9300000000001,4.8,1.6,2,4,2,4,2244
20,11395.05,4.6,1.75,3,3,4,4,3434
172,6780.230000000001,4.023255813953488,1.6744186046511629,4,2,4,4,4424
12,1094.8000000000002,4.166666666666667,10.5,3,3,3,1,3331
95,4501.990000000002,4.336842105263158,3.7473684210526317,4,3,4,2,4432
5,1208.0,3.2,1.2,2,1,3,4,2314
3,360.0,2.6666666666666665,11.0,2,1,2,1,2211
42,2148.49,3.9523809523809526,4.476190476190476,4,2,3,1,4321
2,198.0,2.0,3.278150893247353,1,1,1,2,1112
7,1108.94,3.857142857142857,1.0,2,2,3,4,2324
12,1247.8,2.4166666666666665,12.31953772331184,3,1,3,1,3311
1,79.9,5.0,3.0,1,4,1,2,1142
2,621.06,5.0,2.0,1,4,2,3,1243
1,69.9,5.0,3.0,1,4,1,2,1142
1,85.0,5.0,7.0,1,4,1,1,1141
17,995.0400000000001,4.352941176470588,3.0588235294117645,3,3,3,2,3332
1,12.99,4.0,2.0,1,2,1,3,1123
2,194.70000000000002,5.0,6.0,1,4,1,1,1141
23,416.18000000000006,4.130434782608695,2.4347826086956523,3,2,2,3,3223
8,352.84000000000003,4.875,3.125,2,4,2,2,2242
1,69.9,1.0,3.278150893247353,1,1,1,2,1112
80,5369.599999999997,4.525,1.840976886165592,4,3,4,4,4434
14,551.92,3.9285714285714284,7.214285714285714,3,2,2,1,3221
14,1484.4800000000002,4.357142857142857,1.3571428571428572,3,3,3,4,3334
1,129.9,4.0,1.0,1,2,1,4,1124
39,2221.6000000000004,4.205128205128205,1.5384615384615385,4,3,3,4,4334
5,298.5,4.8,2.0,2,4,2,3,2243
169,2574.7799999999957,4.136094674556213,2.2781065088757395,4,2,3,3,4323
1,299.0,5.0,2.0,1,4,2,3,1243
2,41.8,3.5,3.6390754466236768,1,1,1,2,1112
2,376.8,1.0,16.139075446623675,1,1,2,1,1211
6,651.8,4.166666666666667,3.213025148874559,2,3,2,2,2232
2,1049.0,2.0,3.6390754466236768,1,1,3,2,1312
4,159.6,4.5,2.75,2,3,1,3,2133
11,566.0,2.909090909090909,2.3636363636363638,3,1,2,3,3213
11,1399.62,4.7272727272727275,2.090909090909091,3,4,3,3,3343
11,836.15,4.545454545454546,3.0,3,3,3,2,3332
36,42829.0,4.027777777777778,1.9166666666666667,4,2,4,3,4423
25,2224.9500000000003,4.24,2.52,4,3,3,3,4333
28,3047.2000000000016,4.071428571428571,2.4642857142857144,4,2,3,3,4323
9,1255.6,4.444444444444445,1.4444444444444444,3,3,3,4,3334
12,6988.0,4.333333333333333,3.0,3,3,4,2,3432
